"","OBP","SLG","BA","Playoffs.x","BatAge","Num.Bat","Num.P","WAR","RA.G","ERA","FIP","WHIP","H9","HR9","BB9","SO9","SO.W","LOB","ERAP","SV.G","CG.G","tSho.G","cSho.G","RS.G","win_adj"
"785",0.337,0.416,0.273,0,30.6,40,16,5.3,4.34,3.86,3.54,1.307,9,0.7,2.8,5.5,1.96,6.74074074074074,100,0.197530864197531,0.290123456790123,0.0740740740740741,0.0555555555555556,4.75308641975309,91
"786",0.326,0.381,0.262,0,28.1,43,22,6.9,4.83,4.34,4.33,1.436,9,0.8,3.9,4.4,1.15,7.37654320987654,89,0.203703703703704,0.135802469135802,0.0740740740740741,0.0432098765432099,4.37037037037037,74
"787",0.329,0.373,0.249,1,31.9,44,18,7.6,3.9,3.34,3.25,1.295,8.8,0.7,2.9,6.7,2.35,7.04294478527607,108,0.251533742331288,0.122699386503067,0.0613496932515337,0.0368098159509202,4.26993865030675,89.4478527607362
"788",0.325,0.383,0.264,0,28.6,38,16,5.1,4,3.55,3.46,1.327,8.5,0.7,3.5,6.5,1.88,6.98765432098765,105,0.253086419753086,0.154320987654321,0.0864197530864197,0.0679012345679012,4.0679012345679,84
"789",0.311,0.351,0.25,0,27.4,41,18,4.4,4.01,3.62,4.01,1.306,8.5,0.9,3.2,5.2,1.61,6.88957055214724,98,0.269938650306748,0.141104294478528,0.0306748466257669,0.0245398773006135,4.00613496932515,80.5030674846626
"790",0.301,0.36,0.24,0,26.6,41,15,5.1,4.57,4.12,4.04,1.409,9.2,0.9,3.5,5.8,1.67,6.78395061728395,102,0.240740740740741,0.154320987654321,0.0555555555555556,0.0432098765432099,3.44444444444444,60
"791",0.325,0.375,0.247,0,28,41,16,4.4,4.3,3.7,3.82,1.35,8.9,0.8,3.2,5.5,1.69,7.23456790123457,96,0.290123456790123,0.123456790123457,0.0555555555555556,0.0432098765432099,4.24074074074074,79
"792",0.335,0.384,0.27,0,27.5,42,18,3.9,4.38,3.79,3.93,1.372,9.1,0.7,3.2,4.4,1.35,7.03703703703704,95,0.166666666666667,0.135802469135802,0.0617283950617284,0.0432098765432099,4.19135802469136,79
"793",0.31,0.366,0.255,0,28.7,37,16,4.7,3.74,3.31,3.53,1.27,8.5,0.6,2.9,5.1,1.75,6.85889570552147,121,0.196319018404908,0.263803680981595,0.0674846625766871,0.049079754601227,3.92024539877301,76.5276073619632
"794",0.338,0.436,0.277,0,27.7,33,14,7,4.48,4.12,4.06,1.35,8.9,0.9,3.2,5.2,1.62,6.8641975308642,105,0.197530864197531,0.265432098765432,0.0493827160493827,0.0432098765432099,4.90740740740741,89
"795",0.325,0.383,0.256,1,26.9,39,17,6.1,4.33,3.82,3.8,1.357,9.1,0.8,3.1,5,1.62,6.88271604938272,99,0.314814814814815,0.0925925925925926,0.0679012345679012,0.0308641975308642,4.56172839506173,89
"796",0.341,0.419,0.266,0,29.6,34,13,5.2,4.21,3.99,4.09,1.316,8.8,0.9,3,4.4,1.47,6.8159509202454,102,0.208588957055215,0.233128834355828,0.049079754601227,0.0429447852760736,4.74846625766871,93.4233128834356
"797",0.34,0.407,0.274,0,28.9,33,14,6.4,4.4,4.03,4.04,1.401,9.6,1,3,5.1,1.71,7.24691358024691,108,0.203703703703704,0.141975308641975,0.0679012345679012,0.0493827160493827,4.64814814814815,89
"798",0.347,0.433,0.274,1,32.3,37,17,7.6,4.14,3.82,3.9,1.31,8.8,0.8,3,4.5,1.51,6.76543209876543,106,0.166666666666667,0.246913580246914,0.0617283950617284,0.0617283950617284,5.02469135802469,93
"799",0.317,0.375,0.26,0,28.7,37,15,4.6,4.38,3.92,3.78,1.356,9.4,0.8,2.8,4.8,1.69,6.98148148148148,95,0.265432098765432,0.0555555555555556,0.0432098765432099,0.0246913580246914,4.17283950617284,73
"800",0.337,0.413,0.273,0,28.8,39,16,5,4.38,3.87,3.58,1.363,9.4,0.6,2.9,4.7,1.64,6.90740740740741,105,0.253086419753086,0.185185185185185,0.0617283950617284,0.0432098765432099,4.85185185185185,87
"801",0.31,0.35,0.251,0,28.4,33,14,7.7,4.08,3.66,3.51,1.359,8.7,0.6,3.5,6.2,1.75,7.27160493827161,101,0.191358024691358,0.135802469135802,0.0432098765432099,0.0308641975308642,3.3641975308642,61
"802",0.341,0.373,0.262,0,28.7,36,16,6.5,4.62,4.11,3.84,1.377,8.8,0.7,3.6,5.4,1.5,7.12345679012346,101,0.185185185185185,0.191358024691358,0.0555555555555556,0.0246913580246914,4.21604938271605,78
"803",0.324,0.418,0.266,0,27.1,39,17,5.4,4.23,3.8,4.43,1.327,8.5,1.1,3.4,4.6,1.34,6.64814814814815,106,0.166666666666667,0.277777777777778,0.0308641975308642,0.0308641975308642,4.5,83
"804",0.302,0.349,0.247,0,29.4,38,16,6.1,3.83,3.42,3.32,1.256,8.3,0.5,3,5.6,1.88,6.65432098765432,98,0.191358024691358,0.228395061728395,0.0987654320987654,0.0617283950617284,3.51234567901235,77
"805",0.337,0.428,0.285,0,30.4,39,15,6.3,4.43,4.08,4.33,1.338,9.1,1,3,4.1,1.38,6.78395061728395,100,0.277777777777778,0.0987654320987654,0.0740740740740741,0.0308641975308642,4.83950617283951,90
"806",0.327,0.388,0.264,0,29.2,39,15,6.8,3.78,3.26,3.16,1.226,8.2,0.5,2.8,5.6,1.99,6.83950617283951,107,0.172839506172839,0.228395061728395,0.0987654320987654,0.0802469135802469,4.26543209876543,88
"807",0.335,0.455,0.279,1,29.5,33,15,10.5,4.4,3.98,4.17,1.38,9.3,0.9,3.1,4.4,1.4,6.92024539877301,96,0.288343558282209,0.208588957055215,0.0368098159509202,0.0368098159509202,5.46625766871166,94.4171779141104
"808",0.316,0.396,0.257,0,25.3,39,17,5.6,5.06,4.72,4.84,1.484,9.3,1.3,4,5.1,1.26,7.02469135802469,89,0.185185185185185,0.160493827160494,0.0432098765432099,0.0246913580246914,4.05555555555556,60
"809",0.325,0.396,0.262,0,27.9,42,15,8.6,3.8,3.31,3.38,1.245,8.4,0.7,2.8,5.8,2.09,6.69753086419753,110,0.265432098765432,0.209876543209877,0.0617283950617284,0.037037037037037,4.30246913580247,86
"810",0.305,0.35,0.247,0,28.7,40,18,3.8,4.46,3.88,3.98,1.444,9.4,0.7,3.6,4.7,1.3,7.44444444444444,94,0.228395061728395,0.0925925925925926,0.0308641975308642,0.0185185185185185,3.75925925925926,65
"811",0.328,0.398,0.256,0,30.3,47,17,4.5,4.42,3.99,3.49,1.345,9.1,0.7,3,5.8,1.91,6.95679012345679,100,0.240740740740741,0.148148148148148,0.0493827160493827,0.0185185185185185,4.37654320987654,79
"812",0.309,0.367,0.236,0,29.4,43,17,6.7,5.06,4.54,4.74,1.479,9.3,1.1,4,4.3,1.08,7.67283950617284,85,0.135802469135802,0.259259259259259,0.037037037037037,0.0308641975308642,4.26543209876543,68
"813",0.323,0.376,0.26,0,31,37,16,7.4,4.04,3.61,3.14,1.282,8.6,0.5,2.9,6.2,2.12,6.66666666666667,102,0.203703703703704,0.234567901234568,0.0802469135802469,0.0617283950617284,4.09876543209877,89
"814",0.327,0.408,0.273,0,28.7,43,16,6.2,4.3,3.81,3.62,1.333,8.8,0.7,3.2,5.7,1.79,7.08024691358025,99,0.240740740740741,0.117283950617284,0.0432098765432099,0.0246913580246914,4.46913580246914,84
"815",0.311,0.359,0.257,0,26.6,38,14,5.9,4.06,3.52,3.98,1.253,8.2,0.8,3.1,4.7,1.52,6.85802469135802,99,0.253086419753086,0.123456790123457,0.0679012345679012,0.037037037037037,4.16666666666667,81
"816",0.311,0.381,0.254,0,27.9,40,15,4.9,4.4,3.88,4.05,1.34,8.7,1.1,3.3,6.1,1.83,6.85185185185185,109,0.240740740740741,0.141975308641975,0.0679012345679012,0.0493827160493827,4.01851851851852,76
"817",0.327,0.376,0.253,0,29.2,37,15,5.5,4.24,3.64,3.58,1.346,9.3,0.7,2.9,5,1.74,7.09259259259259,98,0.277777777777778,0.111111111111111,0.0246913580246914,0.0185185185185185,4.15432098765432,87
"818",0.334,0.364,0.264,1,27.8,33,14,6.1,3.76,3.37,3.68,1.312,8.7,0.6,3.1,4.2,1.37,7.01851851851852,109,0.290123456790123,0.154320987654321,0.0617283950617284,0.0493827160493827,4.22839506172839,92
"819",0.308,0.359,0.249,0,28.3,40,15,5.7,4.62,4.28,4.01,1.423,9.8,0.8,3,4.3,1.43,7.09259259259259,91,0.148148148148148,0.197530864197531,0.0308641975308642,0.0185185185185185,3.64197530864198,64
"820",0.314,0.383,0.262,0,26.5,36,13,7.7,4.33,3.95,4.04,1.331,8.9,0.9,3.1,4.8,1.57,6.84567901234568,114,0.154320987654321,0.253086419753086,0.0802469135802469,0.0555555555555556,4.01851851851852,78
"821",0.307,0.38,0.25,0,26.8,32,11,6.5,4.1,3.77,3.98,1.296,8.8,0.8,2.9,4.4,1.53,6.73291925465838,99,0.229813664596273,0.180124223602484,0.0559006211180124,0.0559006211180124,3.91304347826087,81.5031055900621
"822",0.342,0.413,0.273,0,29.7,34,12,6.1,3.95,3.64,3.95,1.332,8.9,0.8,3.1,4.9,1.56,6.85802469135802,109,0.253086419753086,0.259259259259259,0.0617283950617284,0.0432098765432099,4.96913580246914,100
"823",0.34,0.436,0.283,0,29.6,41,17,4.7,4.79,4.38,4.02,1.414,9.7,0.8,3,4.3,1.45,6.88125,97,0.26875,0.1875,0.05,0.01875,4.73125,84.0375
"824",0.332,0.378,0.265,0,29,41,17,4.1,4.98,4.52,4.21,1.454,9.8,0.9,3.3,4.6,1.37,7.3375,87,0.1875,0.1375,0.0375,0.01875,4.3625,65.8125
"825",0.309,0.365,0.251,0,28.9,34,12,5.6,4.49,3.89,3.71,1.429,9.3,0.7,3.6,5.6,1.57,7.6358024691358,101,0.216049382716049,0.0802469135802469,0.037037037037037,0.0185185185185185,3.79012345679012,64
"826",0.311,0.37,0.259,0,26.6,39,14,7,4.46,3.92,3.98,1.391,9,0.7,3.5,4.5,1.29,7.22839506172839,104,0.259259259259259,0.197530864197531,0.0740740740740741,0.0308641975308642,3.62345679012346,70
"827",0.327,0.386,0.262,0,28.6,34,15,4,4.11,3.85,3.68,1.309,8.7,0.7,3.1,5.1,1.65,6.71779141104294,94,0.226993865030675,0.184049079754601,0.0736196319018405,0.0552147239263804,4.33742331288344,88.4539877300613
"828",0.35,0.381,0.277,0,27.7,33,13,4.4,5.04,4.68,4.05,1.45,9.6,0.9,3.5,5.3,1.53,7.0625,88,0.2,0.21875,0.05,0.04375,4.6125,79.9875
"829",0.348,0.409,0.273,0,26.4,34,14,4.8,4.64,4.25,4.28,1.406,9.2,0.9,3.4,4.5,1.33,7.21472392638037,97,0.184049079754601,0.245398773006135,0.0552147239263804,0.0552147239263804,5.0920245398773,83.4846625766871
"830",0.326,0.367,0.261,1,28.7,33,13,6.2,3.61,3.1,3.1,1.236,8.3,0.4,2.8,5.6,1.99,6.88957055214724,106,0.251533742331288,0.190184049079755,0.110429447852761,0.0797546012269939,3.9079754601227,92.4294478527607
"831",0.345,0.413,0.286,1,27.7,37,15,9.4,4.28,3.83,4.05,1.344,9.2,0.8,2.9,3.8,1.32,6.97530864197531,105,0.259259259259259,0.228395061728395,0.0617283950617284,0.0493827160493827,4.99382716049383,97
"832",0.323,0.388,0.263,0,30.4,35,13,5.5,3.63,3.25,3.55,1.248,8.3,0.6,2.9,5.1,1.74,6.79754601226994,109,0.257668711656442,0.147239263803681,0.116564417177914,0.0920245398773006,4.06748466257669,91.4355828220859
"833",0.329,0.448,0.275,0,28,33,15,7.1,4.21,3.71,4.11,1.345,9.5,0.9,2.6,3.6,1.37,6.90123456790123,104,0.185185185185185,0.296296296296296,0.0864197530864197,0.0740740740740741,5.00617283950617,86
"834",0.319,0.381,0.265,0,26.6,36,14,5.7,4.5,3.93,3.82,1.358,9.3,0.7,2.9,4.6,1.59,6.61490683229814,111,0.186335403726708,0.217391304347826,0.0559006211180124,0.0372670807453416,4.16149068322981,77.4782608695652
"835",0.324,0.388,0.257,0,27.1,37,16,6.8,3.88,3.48,3.51,1.309,8.9,0.6,2.8,5.1,1.79,7.16666666666667,103,0.222222222222222,0.203703703703704,0.0925925925925926,0.0617283950617284,4.28395061728395,90
"836",0.319,0.345,0.257,0,27.4,40,17,3.2,4.33,3.85,3.88,1.366,9.1,0.9,3.2,5.5,1.74,7.08641975308642,92,0.203703703703704,0.104938271604938,0.0555555555555556,0.037037037037037,3.7716049382716,67
"837",0.343,0.425,0.267,1,29.9,39,13,6.6,4.09,3.58,3.5,1.295,8.8,0.6,2.8,5.2,1.83,6.71604938271605,110,0.308641975308642,0.179012345679012,0.0925925925925926,0.0740740740740741,5.06172839506173,103
"838",0.322,0.385,0.259,0,26.5,34,15,8.8,3.96,3.46,4.09,1.269,8.2,0.9,3.2,4.7,1.48,6.90123456790123,108,0.0802469135802469,0.580246913580247,0.0555555555555556,0.0493827160493827,4.23456790123457,83
"839",0.327,0.4,0.27,1,30.6,39,17,10.2,3.94,3.43,3.43,1.317,8.6,0.5,3.2,5.4,1.68,7.23456790123457,110,0.246913580246914,0.154320987654321,0.0493827160493827,0.0308641975308642,4.49382716049383,91
"840",0.322,0.388,0.266,0,29.6,37,17,4.1,3.99,3.58,3.57,1.284,8.8,0.7,2.8,5.1,1.84,6.60493827160494,103,0.265432098765432,0.154320987654321,0.0493827160493827,0.0308641975308642,4.11111111111111,83
"841",0.324,0.342,0.255,0,28.1,36,15,5,4.01,3.65,3.74,1.371,9,0.6,3.3,4.5,1.36,7.12269938650307,94,0.239263803680982,0.116564417177914,0.0552147239263804,0.0245398773006135,3.62576687116564,72.5521472392638
"842",0.308,0.356,0.248,0,28.5,34,13,4.3,4.87,4.38,4.37,1.444,9.7,1,3.3,4.3,1.3,7.14723926380368,94,0.159509202453988,0.190184049079755,0.0429447852760736,0.0184049079754601,3.74233128834356,58.638036809816
"843",0.308,0.342,0.244,0,28.2,38,17,4.7,3.94,3.46,3.54,1.338,9,0.6,3.1,5,1.65,7.44099378881988,103,0.217391304347826,0.167701863354037,0.062111801242236,0.0372670807453416,3.55900621118012,75.4658385093168
"844",0.328,0.4,0.275,0,27.3,42,21,6.6,4.38,3.93,3.71,1.347,9,0.6,3.1,4.1,1.34,6.55555555555556,95,0.166666666666667,0.209876543209877,0.0555555555555556,0.0493827160493827,4.55555555555556,74
"845",0.339,0.405,0.284,0,30,41,20,6.5,4.61,4.02,3.74,1.433,9.7,0.7,3.2,5.5,1.71,7.34969325153374,97,0.153374233128834,0.214723926380368,0.0368098159509202,0.0245398773006135,4.63803680981595,75.5337423312883
"846",0.309,0.383,0.251,0,25.9,37,16,5.6,4.7,4.19,4.34,1.472,9.3,0.8,3.9,4.3,1.11,7.46296296296296,103,0.141975308641975,0.240740740740741,0.0555555555555556,0.0555555555555556,3.85185185185185,67
"847",0.318,0.377,0.256,0,26.4,38,17,8,4.77,4.18,3.99,1.414,9.6,0.8,3.2,5,1.58,7.26875,97,0.2125,0.2,0.01875,0.00625,4.18125,66.825
"848",0.336,0.419,0.261,1,28.8,34,12,5.2,3.66,3.26,3.85,1.217,8,0.8,2.9,4.9,1.68,6.36477987421384,123,0.188679245283019,0.327044025157233,0.0754716981132075,0.0628930817610063,4.76100628930818,103.924528301887
"849",0.344,0.456,0.283,0,29,34,14,8.8,4.44,4.03,3.97,1.362,9.4,0.8,2.9,4.6,1.58,6.96875,111,0.18125,0.29375,0.06875,0.05625,5.25625,92.1375
"850",0.351,0.429,0.282,1,28.3,39,15,5.9,4.74,4.34,4.04,1.418,9.2,0.8,3.6,5.1,1.43,7.01851851851852,94,0.203703703703704,0.283950617283951,0.0555555555555556,0.0555555555555556,5.34567901234568,88
"851",0.329,0.403,0.269,0,28.5,37,14,5.9,4.36,3.88,3.75,1.397,9.3,0.8,3.2,5.8,1.79,7.30864197530864,107,0.271604938271605,0.123456790123457,0.0679012345679012,0.0308641975308642,4.35802469135802,80
"852",0.333,0.41,0.275,0,27.1,44,22,5.8,4.67,4.1,4.23,1.407,8.7,0.7,3.9,4.3,1.09,7.1375,104,0.23125,0.175,0.05625,0.05625,4.5625,73.9125
"853",0.338,0.396,0.264,1,29.4,35,14,5.6,4,3.58,3.64,1.319,8.8,0.6,3,4.8,1.59,6.94409937888199,105,0.248447204968944,0.167701863354037,0.062111801242236,0.0434782608695652,4.54037267080745,90.5590062111801
"854",0.34,0.384,0.258,0,28.1,33,14,5.7,5,4.57,4.14,1.447,9.4,0.9,3.6,4.9,1.37,7.05590062111801,94,0.198757763975155,0.173913043478261,0.0434782608695652,0.031055900621118,4.72049689440994,81.5031055900621
"855",0.339,0.415,0.269,0,26.6,41,17,5.8,4.58,4.27,4.38,1.388,9,1.1,3.5,5.1,1.47,6.85093167701863,102,0.229813664596273,0.15527950310559,0.031055900621118,0.0124223602484472,4.78260869565217,84.5217391304348
"856",0.315,0.344,0.256,0,27.2,40,19,5.4,3.59,3.2,3.45,1.231,7.9,0.6,3.1,5.3,1.69,6.72222222222222,111,0.191358024691358,0.339506172839506,0.117283950617284,0.104938271604938,3.59876543209877,89
"857",0.343,0.422,0.282,0,27.9,38,17,8.6,5.04,4.45,4.5,1.39,9.2,1,3.3,4,1.19,6.67283950617284,96,0.166666666666667,0.259259259259259,0.0432098765432099,0.0432098765432099,5.25308641975309,85
"858",0.331,0.412,0.263,0,30.4,35,17,5.1,4.43,3.83,3.73,1.371,8.9,0.6,3.5,5.1,1.46,7.08641975308642,94,0.209876543209877,0.185185185185185,0.037037037037037,0.0308641975308642,4.56172839506173,79
"859",0.345,0.448,0.28,0,27.5,31,17,5.6,4.48,4.03,4.22,1.35,9.8,1,2.4,3.6,1.52,6.61490683229814,104,0.142857142857143,0.37888198757764,0.0745341614906832,0.0745341614906832,5.01242236024845,95.5900621118012
"860",0.341,0.402,0.278,0,26.2,36,15,7.2,4.48,4.13,3.86,1.414,9.9,0.8,2.8,4.5,1.6,6.78395061728395,106,0.203703703703704,0.191358024691358,0.037037037037037,0.0185185185185185,4.71604938271605,82
"861",0.319,0.408,0.264,0,27.3,34,14,5.9,3.63,3.14,3.63,1.264,8.6,0.7,2.8,5.1,1.81,7.05625,117,0.24375,0.20625,0.1125,0.08125,4.38125,96.1875
"862",0.313,0.35,0.25,0,27.6,39,20,4.9,4.33,3.84,3.96,1.412,9,0.7,3.7,5,1.35,7.38036809815951,95,0.220858895705521,0.098159509202454,0.0613496932515337,0.0306748466257669,3.63803680981595,62.6134969325153
"863",0.328,0.406,0.266,0,30.2,47,19,6.5,4.2,3.83,3.79,1.327,9.1,0.8,2.9,4.6,1.61,6.45,106,0.23125,0.26875,0.0625,0.05,4.5875,90.1125
"864",0.302,0.346,0.239,0,26.2,33,13,4.1,5.31,4.75,4.53,1.581,10.1,0.9,4.1,4.6,1.11,7.95061728395062,85,0.123456790123457,0.253086419753086,0.0246913580246914,0.0185185185185185,3.53703703703704,54
"865",0.34,0.396,0.266,0,30.7,38,17,7.9,4.4,4.16,3.91,1.34,9.1,0.8,3,4.9,1.65,6.40490797546012,92,0.177914110429448,0.202453987730061,0.0858895705521472,0.0613496932515337,4.19018404907975,83.4846625766871
"866",0.33,0.416,0.272,1,29.4,34,14,6.7,3.94,3.41,3.68,1.291,8.6,0.8,3,5.4,1.79,7.04907975460123,114,0.319018404907975,0.147239263803681,0.0429447852760736,0.0122699386503067,4.75460122699386,97.398773006135
"867",0.311,0.348,0.242,0,27.5,35,13,8.3,4.23,3.69,3.73,1.343,8.9,0.7,3.2,4.8,1.52,6.95652173913043,95,0.15527950310559,0.180124223602484,0.0434782608695652,0.031055900621118,3.74534161490683,68.4223602484472
"868",0.331,0.404,0.269,0,28.5,35,17,5.1,5.06,4.58,4.46,1.487,9.8,1,3.6,4.6,1.29,7.28395061728395,96,0.160493827160494,0.228395061728395,0.0432098765432099,0.0308641975308642,4.38888888888889,67
"869",0.319,0.365,0.246,0,28.1,36,16,3.5,4.64,4.16,4.06,1.435,9.3,0.9,3.6,5.5,1.53,7.40740740740741,85,0.209876543209877,0.154320987654321,0.037037037037037,0.0308641975308642,4.14814814814815,71
"870",0.331,0.401,0.278,0,27.4,37,16,7.6,4.25,3.72,3.83,1.312,8.8,0.8,3,4.8,1.57,6.76073619631902,103,0.153374233128834,0.233128834355828,0.0613496932515337,0.0429447852760736,4.48466257668712,85.4723926380368
"871",0.334,0.409,0.278,0,27.9,39,16,6.9,4.31,3.86,4.05,1.324,8.6,0.8,3.3,4.8,1.45,6.68518518518519,108,0.259259259259259,0.160493827160494,0.0617283950617284,0.0308641975308642,4.62962962962963,83
"872",0.311,0.363,0.251,0,26.7,39,19,3.5,5.32,4.82,4.72,1.504,9.8,1,3.8,3.9,1.03,6.83333333333333,89,0.0679012345679012,0.271604938271605,0.0432098765432099,0.037037037037037,3.78395061728395,53
"873",0.315,0.363,0.244,0,25.6,42,18,10.4,4.63,4.08,3.99,1.408,8.8,0.8,3.9,5.3,1.36,7.34567901234568,100,0.197530864197531,0.179012345679012,0.0740740740740741,0.0432098765432099,3.7037037037037,69
"874",0.326,0.396,0.258,0,28,33,15,6.8,3.93,3.56,3.6,1.294,8.4,0.7,3.2,4.7,1.48,6.43478260869565,99,0.204968944099379,0.403726708074534,0.0993788819875776,0.0869565217391304,4.09316770186335,90.5590062111801
"875",0.336,0.424,0.267,0,28.5,31,14,7.5,4.03,3.54,3.85,1.354,9.4,0.8,2.8,4.3,1.52,7.3558282208589,118,0.159509202453988,0.349693251533742,0.0920245398773006,0.0858895705521472,4.88343558282209,98.3926380368098
"876",0.33,0.37,0.259,0,27.8,32,13,3.4,4.11,3.65,3.78,1.361,8.5,0.8,3.7,5.5,1.49,7.34567901234568,99,0.203703703703704,0.271604938271605,0.0802469135802469,0.0617283950617284,4.26543209876543,87
"877",0.331,0.361,0.264,0,27.7,39,14,5.4,4.47,4.05,3.83,1.384,9.1,0.8,3.3,4.7,1.42,7.24691358024691,99,0.234567901234568,0.148148148148148,0.0432098765432099,0.0432098765432099,4.09876543209877,79
"878",0.317,0.379,0.264,0,27.3,43,15,4.9,4.54,4.21,4.1,1.395,8.8,0.8,3.7,4.5,1.21,7.00621118012422,91,0.204968944099379,0.236024844720497,0.0559006211180124,0.0434782608695652,3.93788819875776,71.4409937888199
"879",0.334,0.393,0.256,0,29.9,35,14,4.8,4.27,3.81,3.64,1.384,8.9,0.8,3.5,5.6,1.6,7.4472049689441,93,0.285714285714286,0.0993788819875776,0.062111801242236,0.0186335403726708,4.40993788819876,92.5714285714286
"880",0.323,0.379,0.261,0,26.7,36,14,5.3,4.36,3.97,3.73,1.396,8.9,0.6,3.6,4.7,1.3,7.24528301886792,94,0.176100628930818,0.226415094339623,0.0377358490566038,0.0314465408805031,4.0188679245283,70.3018867924528
"881",0.339,0.392,0.271,0,26.2,34,17,5.5,4.03,3.64,3.96,1.335,8.9,0.8,3.1,4.2,1.36,6.97530864197531,105,0.12962962962963,0.37037037037037,0.0740740740740741,0.0740740740740741,4.40740740740741,86
"882",0.313,0.355,0.258,0,27.1,39,15,5.3,3.91,3.63,3.34,1.323,8.3,0.5,3.6,5.8,1.61,7.31481481481481,91,0.141975308641975,0.296296296296296,0.104938271604938,0.0802469135802469,3.73456790123457,74
"883",0.329,0.399,0.268,1,27.3,38,15,7.4,3.91,3.44,3.71,1.27,8.4,0.7,3,4.1,1.37,6.68518518518519,111,0.203703703703704,0.327160493827161,0.0864197530864197,0.0679012345679012,4.58641975308642,92
"884",0.338,0.402,0.264,1,30.5,38,15,5.3,3.54,3.12,3.4,1.251,8.5,0.7,2.7,5,1.82,6.87654320987654,113,0.234567901234568,0.283950617283951,0.0987654320987654,0.0802469135802469,4.48765432098765,95
"885",0.339,0.432,0.276,0,27.3,35,13,8.1,4.01,3.65,3.69,1.281,9,0.7,2.5,3.6,1.45,6.80246913580247,104,0.148148148148148,0.382716049382716,0.117283950617284,0.0987654320987654,4.96296296296296,93
"886",0.339,0.375,0.267,0,27,33,16,6.6,4.19,3.69,3.67,1.362,9.1,0.6,3.2,4.3,1.35,7.10493827160494,104,0.160493827160494,0.296296296296296,0.0555555555555556,0.0308641975308642,4.11111111111111,73
"887",0.306,0.379,0.254,0,27.2,36,18,5.8,3.77,3.42,3.86,1.317,8.3,0.7,3.6,4.6,1.29,6.90740740740741,103,0.197530864197531,0.259259259259259,0.0802469135802469,0.0555555555555556,3.90740740740741,76
"888",0.314,0.352,0.245,0,27.1,36,16,5.5,4.26,3.87,3.69,1.359,8.9,0.7,3.3,4.8,1.46,6.84567901234568,90,0.160493827160494,0.12962962962963,0.0432098765432099,0.0308641975308642,3.74691358024691,66
"889",0.329,0.388,0.267,1,29.8,41,17,9.6,3.57,3.18,3.5,1.232,8.1,0.7,2.9,5,1.71,6.74233128834356,115,0.220858895705521,0.239263803680982,0.098159509202454,0.0736196319018405,4.50920245398773,99.3865030674847
"890",0.303,0.351,0.245,0,26.3,46,15,3,4.26,3.62,3.77,1.383,8.8,0.7,3.7,4.7,1.29,7.29012345679012,101,0.179012345679012,0.160493827160494,0.0679012345679012,0.037037037037037,3.28395061728395,69
"891",0.328,0.388,0.258,1,29.9,37,15,6.2,3.62,3.33,3.39,1.209,8.4,0.7,2.5,5.1,2.07,6.12345679012346,108,0.179012345679012,0.234567901234568,0.0555555555555556,0.0555555555555556,4.37037037037037,90
"892",0.32,0.385,0.257,0,29.1,37,14,7,3.96,3.41,3.4,1.291,8.5,0.6,3.1,5.5,1.76,7.26708074534162,109,0.273291925465839,0.186335403726708,0.0807453416149068,0.0559006211180124,4.24844720496894,88.5465838509317
"893",0.321,0.348,0.252,0,26,38,16,5.2,3.69,3.28,3.25,1.303,8.7,0.5,3,4.7,1.54,6.82716049382716,101,0.339506172839506,0.12962962962963,0.0617283950617284,0.0432098765432099,3.64814814814815,84
"894",0.314,0.359,0.248,0,27,34,15,4.3,5.21,4.67,4.4,1.484,9.8,1,3.6,4,1.11,7.18125,81,0.125,0.175,0.025,0.025,3.8375,56.7
"895",0.318,0.374,0.248,0,27.2,34,14,6.2,3.67,3.3,3.16,1.258,8.5,0.5,2.8,5.2,1.85,6.98148148148148,105,0.179012345679012,0.259259259259259,0.104938271604938,0.0987654320987654,3.78395061728395,89
"896",0.303,0.358,0.249,0,26.9,39,16,5.6,4.06,3.58,3.56,1.322,8.1,0.6,3.8,5.4,1.43,6.70987654320988,99,0.135802469135802,0.197530864197531,0.0802469135802469,0.0617283950617284,3.7037037037037,69
"897",0.332,0.381,0.253,0,28.9,37,13,6.4,3.9,3.36,3.4,1.272,8.8,0.7,2.6,4.8,1.84,6.68518518518519,110,0.154320987654321,0.333333333333333,0.0740740740740741,0.0679012345679012,4.27160493827161,87
